date,tournament,player1,player2,sets1,sets2,score,odd1,odd2
2025-03-11,Gonesse ITF,Pigato L. (6),Romeo C.,2,0,6-2 6-1,1.10,6.09
2025-03-11,Monastir 26 ITF,Lee C.,Van De Peer V. (7),2,0,6-3 6-2,1.24,3.72
2025-03-11,Monastir 26 ITF,Zucchini A. (5),Odorizzi C.,2,0,6-0 6-4,1.07,7.30
2025-03-11,Montreal ITF,Arseneault A. (4),Marton I.,2,0,6-2 7-5,1.13,5.24
2025-03-11,Montreal ITF,Leon S.,Daniel J. (8),2,1,6-3 5-7 6-4,3.76,1.27
2025-03-11,Montreal ITF,Smith R.,Tabunshchyk A.,2,0,6-1 7-5,1.26,3.53
2025-03-11,UTR Pro Match Series,Moreno C.,Ackman A.,2,1,4-6 6-3 6-4,1.28,3.50
2025-03-11,UTR Pro Match Series,Crossley M.,Cutone O.,2,0,6-0 6-3,1.02,8.83
2025-03-11,UTR Pro Match Series,Ngounoue M.,Bowman A.,2,0,6-1 6-2,1.15,4.67
2025-03-11,Alaminos-Larnaca ITF,Veleva V. (10),Burylo M. (3),1,0,,,
2025-03-11,Alaminos-Larnaca ITF,Buqai K.,De Leon L. (8),2,0,6-1 6-4,,
2025-03-11,Alaminos-Larnaca ITF,Maloney E. (7),Fadida M.,2,0,6-2 6-3,,
2025-03-11,Alaminos-Larnaca ITF,Firman A. (4),Plakk C.,2,0,6-2 6-4,,
2025-03-11,Alaminos-Larnaca ITF,Gram O. (1),Keller L.,2,0,6-2 7-5,,
2025-03-11,Alaminos-Larnaca ITF,Auer S. (6),Dzimovic S.,2,0,6-4 6-2,,
2025-03-11,Alaminos-Larnaca ITF,Bakhmutkina P. (5),Brooks A. (13),2,0,6-4 6-4,,
2025-03-11,Alaminos-Larnaca ITF,Yardley S. (12),Yemshanova M.,2,0,7-6 6-0,,
2025-03-11,Antalya 10 ITF,Cvetkovic A.,Urso A. (14),2,1,4-6 6-1 10-6,,
2025-03-11,Antalya 10 ITF,Popa Teiusanu V. (7),Rasim M. (16),2,0,6-2 6-2,,
2025-03-11,Antalya 10 ITF,Petkovic A. (4),Agureeva E.,2,0,6-3 6-4,,
2025-03-11,Antalya 10 ITF,Boehner L. (6),Soare A.,2,0,6-4 6-4,,
2025-03-11,Antalya 10 ITF,Dragnea S.,Vaja K.,2,1,7-5 0-6 10-3,,
2025-03-11,Antalya 10 ITF,Giraldi Requena A. (2),Natal Gomez L. (13),2,0,7-5 7-5,,
2025-03-11,Mildura ITF,Dodaj C. (12),Sycamore A. (7),2,1,6-3 3-6 10-7,2.95,1.35
2025-03-11,Mildura ITF,Kang N. (4),Ruhrig G.,2,0,6-4 6-3,1.56,2.23
2025-03-11,Mildura ITF,Varaksina A.,Quigley O. (14),2,0,6-3 7-5,1.07,6.92
2025-03-11,Mildura ITF,Wi H. (1),Baker C. (13),2,1,2-6 7-63 10-6,1.14,4.73
2025-03-11,Mildura ITF,Cui A.,Monteleone G. (3),2,1,0-6 6-4 10-1,2.44,1.48
2025-03-11,Mildura ITF,Arnautovic L.,Theodorakopoulos Z.,2,0,6-1 6-1,1.25,3.55
2025-03-11,Mildura ITF,Korhonen C. (9),Anghel A. (2),2,0,6-2 6-3,1.55,2.27
2025-03-11,Mildura ITF,Cvijanovic J. (5),Fry S.,2,0,6-2 6-0,1.14,4.77
2025-03-11,Monastir 26 ITF,Podhajecka D. (9),Popescu E.,2,0,6-2 6-1,1.04,9.00
2025-03-11,Monastir 26 ITF,Veldman K. (6),Gadamauri T.,2,0,6-2 6-4,3.40,1.30
2025-03-11,Monastir 26 ITF,Rothensteiner L. (3),Reisel L.,2,0,7-6 6-1,1.12,5.50
2025-03-11,Monastir 26 ITF,Komano M. (5),Lazarenko M. (14),2,0,7-6 6-4,1.83,1.83
2025-03-11,Monastir 26 ITF,Sequeira M.,Mincheva V. (4),1,0,,11.00,1.02
2025-03-11,Monastir 26 ITF,Townsend K.,Moron F. (16),2,0,6-1 6-3,1.03,10.00
2025-03-11,Monastir 26 ITF,Lukosiute A. (7),Cassidy L.,2,0,6-2 6-2,1.03,10.00
2025-03-11,Monastir 26 ITF,Mcbride J. (2),Morlet G. (11),2,0,7-64 6-1,4.00,1.22
2025-03-11,Montreal ITF,Ionescu E. (1),Motosono K. (15),1,0,5-0,,
2025-03-11,Montreal ITF,Moore K. (4),Donarski T.,2,0,6-0 6-0,,
2025-03-11,Montreal ITF,Mahendran K.,Vozniak K. (5),2,0,6-0 6-0,,
2025-03-11,Montreal ITF,Usui K. (2),Barry S. (10),2,0,6-1 6-1,,
2025-03-11,Montreal ITF,Gruber T. (3),Root M. (11),2,0,6-2 6-1,,
2025-03-11,Montreal ITF,Kosan K. (6),Keller K. (9),2,0,6-2 6-1,,
2025-03-11,Montreal ITF,Bittner A.,Cousineau L.,2,0,6-2 6-1,,
2025-03-11,Montreal ITF,Dunyon J. (8),Feth B.,2,0,6-4 6-4,,
2025-03-11,Sharm El Sheikh 7 ITF,Serban I. (6),Scaldalai E.,2,0,6-3 6-3,1.14,4.87
2025-03-11,Sharm El Sheikh 7 ITF,Ceuca A. (16),Ivashchenko A.,2,0,6-2 6-1,1.07,7.31
2025-03-11,Sharm El Sheikh 7 ITF,Allen V. (4),Janssen C. (11),2,0,7-61 6-3,1.08,6.50
2025-03-11,Sharm El Sheikh 7 ITF,Murta I.,Okhendovskaya M.,2,0,6-0 6-0,1.00,21.00
2025-03-11,Sharm El Sheikh 7 ITF,Boyden M. (3),Danilova O. (12),2,0,6-1 6-2,1.19,4.10
2025-03-11,Sharm El Sheikh 7 ITF,Saner J. (2),Faltinger I. (10),2,0,6-0 6-1,1.14,4.87
2025-03-11,Sharm El Sheikh 7 ITF,Zvereva V. (5),Krumkachev P.,1,0,2-1,1.98,1.72
2025-03-11,Sharm El Sheikh 7 ITF,Samardzic A. (7),Bochoradze A.,2,0,6-4 6-0,1.02,11.00
2025-03-11,UTR Pro Tennis Series 8,Ito M.,Yaguchi A.,2,1,6-3 4-6 6-1,1.55,2.20
2025-03-11,UTR Pro Tennis Series 8,Kosaka R.,Hagi N.,2,0,6-1 6-0,,
2025-03-11,UTR Pro Tennis Series 8,Nakashima M.,Pesci A.,2,0,6-0 6-1,1.46,2.46
2025-03-11,UTR Pro Tennis Series 8,Tamura K.,Maruyama A.,2,0,6-2 6-0,1.02,8.67
2025-03-11,UTR Pro Tennis Series 8,Komatsu R.,Narita K.,2,0,6-3 6-2,,
2025-03-11,UTR Pro Tennis Series 8,Shigeta M.,Ichioka A.,2,0,6-4 6-1,,
2025-03-12,Indian Wells,Sabalenka A. (1),Kartal S.,2,0,6-1 6-2,1.06,9.31
2025-03-12,Indian Wells,Keys M. (5),Vekic D. (19),2,1,4-6 7-67 6-3,1.31,3.43
2025-03-12,Indian Wells,Bencic B.,Gauff C. (3),2,1,3-6 6-3 6-4,1.99,1.82
2025-03-12,Indian Wells,Zheng Q. (8),Kostyuk M. (18),2,0,6-3 6-2,1.66,2.22
2025-03-12,Indian Wells,Andreeva M. (9),Rybakina E. (7),2,0,6-1 6-2,1.93,1.87
2025-03-12,Szekesfehervar ITF,Quevedo K.,Sharma A.,2,1,5-7 6-4 6-3,2.30,1.55
2025-03-12,Szekesfehervar ITF,Kulambayeva Z.,Udvardy P. (4),2,0,6-1 7-5,4.48,1.17
2025-03-12,Szekesfehervar ITF,Paquet C. (2),Benoit M.,2,0,6-4 6-4,1.71,2.03
2025-03-12,Szekesfehervar ITF,Buyukakcay C.,In-Albon Y.,2,1,4-6 6-3 6-0,,
2025-03-12,Szekesfehervar ITF,Galfi D. (8),Janicijevic S.,2,0,6-3 6-3,1.48,2.49
2025-03-12,Szekesfehervar ITF,Udvardy L.,Makarova E.,2,0,7-63 6-3,1.01,1.01
2025-03-12,Szekesfehervar ITF,Rus A. (1),Gjorcheska L.,2,1,4-6 6-1 6-4,1.28,3.38
2025-03-12,Szekesfehervar ITF,Toth A.,Bara I.,2,0,6-2 6-3,1.55,2.29
2025-03-12,Szekesfehervar ITF,Lukas T.,Pigossi L.,2,0,7-5 6-2,1.58,2.25
2025-03-12,Szekesfehervar ITF,Noha Akugue N.,Wurth T.,2,1,65-7 6-2 7-5,1.99,1.73
2025-03-12,Szekesfehervar ITF,Waltert S. (7),Cakarevic S.,2,0,6-3 6-2,1.20,4.13
2025-03-12,Szekesfehervar ITF,Kraus S.,Nahimana S.,2,0,6-3 6-4,1.10,6.10
2025-03-12,Targu Mures ITF,Lee G.,Kolb N.,2,0,6-3 7-5,1.48,2.55
2025-03-12,Targu Mures ITF,Miyazaki Y. (8),Timofeeva M.,2,0,6-4 6-0,2.02,1.72
2025-03-12,Targu Mures ITF,Mikulskyte J.,Oana A.,2,0,6-1 6-0,1.07,7.62
2025-03-12,Targu Mures ITF,Bartone K.,Burcescu M.,2,0,6-2 6-1,1.17,4.54
2025-03-12,Targu Mures ITF,Hartono A. (6),Popa G.,2,0,6-0 6-0,1.12,5.39
2025-03-12,Targu Mures ITF,Avdeeva J.,Gae M.,2,0,6-4 6-4,1.10,5.64
2025-03-12,Targu Mures ITF,Stojanovic N.,Gibson T. (2),2,0,6-0 6-4,1.56,2.30
2025-03-12,Targu Mures ITF,Preston T.,Ciric Bagaric L.,2,1,7-5 4-6 6-3,1.70,2.06
2025-03-12,Kyoto 2 ITF,Yamaguchi M. (6),Yamazaki I.,2,1,4-6 6-1 6-3,1.37,2.93
2025-03-12,Kyoto 2 ITF,Sakatsume H. (8),Nagata A.,2,0,6-1 6-3,1.16,4.49
2025-03-12,Kyoto 2 ITF,Park S.,Kaji H. (5),2,0,6-1 6-2,2.38,1.53
2025-03-12,Kyoto 2 ITF,Matsuda R.,Kuramochi M.,2,1,5-7 6-4 7-5,2.66,1.43
2025-03-12,Kyoto 2 ITF,Imamura S.,Kozaki F.,2,0,6-3 6-3,1.37,2.90
2025-03-12,Kyoto 2 ITF,Okamura K. (1),Kuwata H.,2,0,7-5 6-1,1.24,3.78
2025-03-12,Kyoto 2 ITF,Xu M.,Giavara H.,2,0,6-3 6-2,1.18,4.31
2025-03-12,Kyoto 2 ITF,Jones E. (7),Kobayashi H.,2,1,6-1 1-6 6-2,1.07,7.13
2025-03-12,Kyoto 2 ITF,Wang M.,Kobori M.,2,0,6-2 6-1,2.03,1.72
2025-03-12,Kyoto 2 ITF,Omae A.,Koshiishi A.,2,1,6-2 63-7 6-1,1.92,1.80
2025-03-12,Shenzhen ITF,Inoue H. (5),Wu H.,2,0,6-3 6-2,1.07,7.08
2025-03-12,Shenzhen ITF,Glushko L. (7),Xun F.,2,1,6-4 3-6 7-5,1.21,4.08
2025-03-12,Shenzhen ITF,Yao X. (6),Morvayova V.,2,0,6-2 6-4,1.18,4.53
2025-03-12,Shenzhen ITF,Rodionova A. (3),Feng S.,1,0,4-1,1.26,3.60
2025-03-12,Shenzhen ITF,Shi H. (4),Krunic A.,2,0,6-1 6-1,2.23,1.59
2025-03-12,Shenzhen ITF,Dmitruk K.,Liu F.,2,0,7-5 6-1,1.22,3.93
2025-03-12,Shenzhen ITF,Zhao C.,Wong H.,2,1,1-6 6-4 6-2,1.74,2.01
2025-03-12,Shenzhen ITF,Tararudee L. (1),Sema E.,2,0,7-5 6-4,1.13,5.20
2025-03-12,Shenzhen ITF,Li Z.,Sidorova K.,2,0,6-3 6-2,1.68,2.06
2025-03-12,Shenzhen ITF,Zheng W.,Wang Y.,2,0,6-0 6-1,1.16,4.37
2025-03-12,Shenzhen ITF,Zhang R.,Chen Y.,2,1,6-2 1-6 6-1,1.12,5.00
2025-03-12,Shenzhen ITF,Ren Y.,Pavlova K.,2,1,6-2 2-6 6-4,1.49,2.47
2025-03-12,Shenzhen ITF,Guo H.,Kudashova D.,2,0,6-3 6-4,1.45,2.61
2025-03-12,Mildura ITF,Cvijanovic J.,Zylberman A.,2,1,3-6 6-3 6-0,1.67,2.09
2025-03-12,Mildura ITF,Barry M. (6),Cui A.,2,0,6-2 6-3,1.01,16.00
2025-03-12,Mildura ITF,Mildren S.,Gaft N.,2,0,6-3 6-3,1.69,2.05
2025-03-12,Mildura ITF,Rokusek S.,Matsuda M. (7),2,1,4-6 6-2 7-65,8.50,1.05
2025-03-12,Mildura ITF,Muramatsu C. (8),Subasic A.,2,1,6-3 4-6 6-4,1.16,4.68
2025-03-12,Mildura ITF,Smith A.,Da Silva Fick G. (3),2,0,6-4 6-3,5.66,1.11
2025-03-12,Mildura ITF,Hosogi S. (4),Kang N.,2,0,6-2 6-2,1.05,9.25
2025-03-12,Mildura ITF,Tran D.,Dodaj C.,2,0,6-1 6-2,1.08,6.82
2025-03-12,Mildura ITF,Miyamoto A.,Hanatani N.,2,1,4-6 7-5 6-1,1.25,3.64
2025-03-12,Mildura ITF,Wi H.,Varaksina A.,2,0,6-4 7-5,1.71,2.03
2025-03-12,Mildura ITF,Compuesto B.,Korhonen C.,2,0,6-4 6-2,2.81,1.38
2025-03-12,Mildura ITF,Micic E. (2),Arnautovic L.,2,0,6-2 6-3,1.01,13.00
2025-03-12,Nonthaburi ITF,Bhamidipaty S. (2),Okuwaki R.,2,0,6-0 6-3,1.22,3.87
2025-03-12,Nonthaburi ITF,Lee E. (6),Mcphee K.,2,0,6-3 6-2,1.64,2.15
2025-03-12,Nonthaburi ITF,Pace F.,Ewald W.,2,0,7-66 6-2,2.25,1.58
2025-03-12,Nonthaburi ITF,Schmidt A.,Sagandikova A.,2,0,6-4 6-2,1.32,3.18
2025-03-12,Nonthaburi ITF,Chanta A.,Naito Y.,2,0,6-2 6-3,,
2025-03-12,Nonthaburi ITF,Szostak M.,Plipuech P.,2,0,6-4 6-4,1.67,2.09
2025-03-12,Nonthaburi ITF,Naklo T.,Sato N. (7),2,0,6-2 6-2,2.10,1.66
2025-03-12,Nonthaburi ITF,Aikawa M.,Yodpetch K.,2,1,6-3 5-7 6-2,1.41,2.68
2025-03-12,Nonthaburi ITF,De Zeeuw J.,Choi O.,2,0,6-3 6-4,1.50,2.45
2025-03-12,Nonthaburi ITF,Shimizu E. (4),Kovapitukted P.,2,0,6-4 6-4,1.52,2.38
2025-03-12,Nonthaburi ITF,Iatcenko P.,Kummel A.,2,0,6-1 6-1,1.18,4.37
2025-03-12,Nonthaburi ITF,Reyngold E.,Chaudhari V. (5),2,0,6-2 6-3,1.15,4.40
2025-03-12,Nonthaburi ITF,Thamchaiwat B.,Kitahara Y.,2,0,6-3 6-2,1.19,4.19
2025-03-12,Solarino ITF,Garland J. (2),Zanolini C.,2,0,6-2 6-0,1.21,4.08
2025-03-12,Solarino ITF,Wolff V.,Grammatikopoulou V.,2,0,6-3 6-2,1.34,3.06
2025-03-12,Solarino ITF,Stevanovic N. (4),Urgesi F.,2,1,5-7 6-1 6-1,1.95,1.77
2025-03-12,Solarino ITF,Spiteri D.,Tona M.,2,1,6-3 3-6 7-5,1.22,3.71
2025-03-12,Solarino ITF,Sato H. (6),Valdmannova V.,2,1,3-6 6-4 7-66,2.23,1.55
2025-03-12,Solarino ITF,Costoulas S. (3),Pieri J.,2,0,6-2 6-1,1.51,2.42
2025-03-12,Solarino ITF,Abe H.,Hobgarski K. (5),2,0,6-3 7-63,1.74,1.94
2025-03-12,Solarino ITF,Luciano L.,La Cagnina N.,2,1,7-67 4-6 6-1,,
2025-03-12,UTR Pro Tennis Series 5,Prici T.,Krajmer K.,2,0,6-2 6-3,,
2025-03-12,UTR Pro Tennis Series 5,Leykina P.,Perhacova T.,2,0,6-4 6-1,1.02,9.17
2025-03-12,UTR Pro Tennis Series 5,Terziyska J.,Wysoczanska K.,2,0,6-4 6-3,1.23,3.58
2025-03-12,UTR Pro Tennis Series 5,Hurkacz N.,Lukesova N.,2,0,6-4 6-4,,
2025-03-12,UTR Pro Tennis Series 5,Hlavata N.,Kroisova A.,2,0,6-2 6-3,1.05,7.67
2025-03-12,UTR Pro Tennis Series 5,Charvatova N.,Hutkova V.,2,0,6-2 6-1,1.02,9.00
2025-03-12,UTR Pro Tennis Series 5,Skrabalova G.,Novak N.,2,0,6-2 6-3,1.18,4.11
2025-03-12,Alaminos-Larnaca ITF,Squarcialupi G. (4),Veleva V.,2,0,6-0 6-0,1.05,8.38
2025-03-12,Alaminos-Larnaca ITF,Fontenel C.,Wildgruber A. (7),2,0,6-3 6-0,1.30,3.27
2025-03-12,Alaminos-Larnaca ITF,Firman A.,Gram O.,2,0,6-2 6-2,1.23,3.71
2025-03-12,Alaminos-Larnaca ITF,Maloney E.,Yardley S.,2,0,6-1 6-1,1.05,8.49
2025-03-12,Alaminos-Larnaca ITF,Ekshibarova V.,Auer S.,2,1,2-6 6-4 6-3,1.21,3.85
2025-03-12,Alaminos-Larnaca ITF,Bakhmutkina P.,Mozgaleva A.,2,0,6-0 6-4,1.13,5.39
2025-03-12,Alaminos-Larnaca ITF,Gasparovic C.,Cabassers Morros A.,1,0,6-1 2-0,1.07,7.13
2025-03-12,Alaminos-Larnaca ITF,Mair L. (5),Chatziavraam E.,2,0,6-2 6-1,1.01,15.33
2025-03-12,Alaminos-Larnaca ITF,Alvisi E. (8),Buqai K.,2,1,6-3 4-6 6-4,1.01,15.00
2025-03-12,Alaminos-Larnaca ITF,Ionescu E.,Cabassers Morros M.,2,0,6-3 6-2,1.01,12.00
2025-03-12,Antalya 10 ITF,Sauvant C.,Boehner L.,1,0,5-2,1.08,6.89
2025-03-12,Antalya 10 ITF,Colmegna M.,Giraldi Requena A.,2,0,6-2 6-1,1.10,6.07
2025-03-12,Antalya 10 ITF,Popa Teiusanu V.,Shadchneva D.,2,0,6-2 7-61,2.46,1.49
2025-03-12,Antalya 10 ITF,Glushkova D. (5),Bertoldo J.,2,0,6-4 6-2,1.21,4.00
2025-03-12,Antalya 10 ITF,Kuczer D. (3),Petkovic A.,2,1,2-6 6-4 6-1,1.16,4.55
2025-03-12,Antalya 10 ITF,Mazzola A.,Hindova D.,2,0,6-1 7-65,1.50,2.44
2025-03-12,Antalya 10 ITF,Yoruk I. (7),Cirpanli D.,2,0,7-61 6-2,1.08,6.83
2025-03-12,Antalya 10 ITF,Stankovic A. (2),Tucakovic S.,2,1,2-6 6-3 6-2,,
2025-03-12,Antalya 10 ITF,Simionescu D.,Sarkisova K.,2,0,6-3 6-3,1.20,4.00
2025-03-12,Antalya 10 ITF,Cvetkovic A.,Safta A.,2,0,6-4 6-1,1.99,1.73
2025-03-12,Antalya 10 ITF,Amariei I. (4),Dragnea S.,2,0,7-5 6-2,1.17,4.53
2025-03-12,Antalya 10 ITF,Ovcharenko E. (6),Kurt I.,2,0,6-0 6-1,1.14,4.96
2025-03-12,Antalya 10 ITF,Steur J. (8),Taraba Wallberg N.,2,0,6-0 6-3,1.18,4.77
2025-03-12,Antalya 10 ITF,Kovackova J.,Petretic L.,2,0,6-2 6-4,,
2025-03-12,Antalya 10 ITF,Kotliar Y.,Zvonaru I.,2,0,6-2 7-66,1.32,3.11
2025-03-12,Antalya 10 ITF,Demidova D.,Rasim M.,2,0,6-3 6-3,,
2025-03-12,Gonesse ITF,Diaz Adrover C. (3),Crinebouch H.,2,0,6-2 6-3,1.02,10.75
2025-03-12,Gonesse ITF,Ntondele Zinga T.,Iamachkine A.,2,0,6-1 6-3,3.72,1.24
2025-03-12,Gonesse ITF,Hoedt M.,Nolte F.,2,0,7-5 7-5,1.66,2.09
2025-03-12,Gonesse ITF,Ruan Z.,Mazzoni J.,2,0,6-1 6-0,1.03,9.94
2025-03-12,Gonesse ITF,Lim A.,Podrez V. (5),2,1,7-63 1-6 6-3,3.91,1.21
2025-03-12,Gonesse ITF,Vandromme J.,Stevic H.,2,0,6-2 6-2,1.03,9.67
2025-03-12,Gonesse ITF,Payet P.,Trunet J.,2,0,7-5 6-4,1.14,4.89
2025-03-12,Gonesse ITF,Lollia M. (8),Leon I.,2,0,6-3 6-1,,
2025-03-12,Gonesse ITF,Mi T.,Collin L.,2,0,6-3 6-2,1.02,10.43
2025-03-12,Gonesse ITF,Chiesa E.,Golubkova A.,2,1,64-7 7-5 7-5,1.32,3.12
2025-03-12,Monastir 26 ITF,Meyer Auf Der Heide L. (2),Morlet G.,2,0,6-2 6-4,1.84,1.84
2025-03-12,Monastir 26 ITF,Zhabrailova M. (8),Rothensteiner L.,2,0,7-64 6-3,1.29,3.36
2025-03-12,Monastir 26 ITF,Osterreicher M.,Kashyap T.,2,0,6-1 6-0,1.44,2.70
2025-03-12,Monastir 26 ITF,Komano M.,Slavikova E.,2,0,7-5 7-5,1.83,1.83
2025-03-12,Monastir 26 ITF,Sakellaridi S. (1),Mack M.,1,0,6-3 2-1,1.15,4.90
2025-03-12,Monastir 26 ITF,Adeshina E.,Podhajecka D.,2,0,7-5 6-2,1.53,2.35
2025-03-12,Monastir 26 ITF,Lazarenko M.,Popescu A.,2,0,7-5 7-64,1.50,2.50
2025-03-12,Monastir 26 ITF,Milovanovic E.,Townsend K.,2,0,6-0 6-1,1.16,4.56
2025-03-12,Monastir 26 ITF,Cayetano E. (3),Veldman K.,2,0,6-2 6-2,1.07,6.94
2025-03-12,Monastir 26 ITF,Lukosiute A.,Reguer A. (4),2,0,6-4 6-1,1.68,2.07
2025-03-12,Monastir 26 ITF,Ewing S.,Rodriguez-Rizo A.,2,0,6-3 6-0,1.04,8.94
2025-03-12,Monastir 26 ITF,Maines N.,Mcbride J.,2,1,7-5 4-6 7-64,2.09,1.66
2025-03-12,Monastir 26 ITF,Granwehr A. (6),Stromquist T.,2,0,6-1 6-0,1.30,3.27
2025-03-12,Monastir 26 ITF,Adams J.,Sequeira M.,2,0,6-4 6-1,1.01,12.87
2025-03-12,Montreal ITF,Lacasse R.,Usui K.,2,0,6-4 6-3,1.61,2.18
2025-03-12,Montreal ITF,Daavettila S. (2),Kosan K.,2,0,6-3 6-2,1.03,10.06
2025-03-12,Montreal ITF,Ivanova D.,Bittner A.,2,0,6-2 6-0,1.05,8.53
2025-03-12,Montreal ITF,Zhu A. (3),Ninomiya M.,2,0,6-4 6-3,2.24,1.57
2025-03-12,Montreal ITF,Ionescu E.,Mercier C.,2,1,6-4 4-6 6-1,1.43,2.63
2025-03-12,Montreal ITF,Wagner Y.,Gruber T.,2,1,3-6 6-4 6-2,1.81,1.88
2025-03-12,Montreal ITF,McNeil C.,Moore K.,1,0,6-4 2-0,1.14,5.11
2025-03-12,Montreal ITF,Ivanov V.,Barrera Aguirre I.,2,0,6-1 6-2,1.15,4.89
2025-03-12,Montreal ITF,Defalco J. (7),Dunyon J.,2,0,6-1 6-3,1.26,3.55
2025-03-12,Montreal ITF,Lagaev N.,Laki M. (6),2,0,6-1 7-65,1.27,3.46
2025-03-12,Montreal ITF,Robinson J. (5),McHale C.,2,1,1-6 6-4 6-2,4.31,1.19
2025-03-12,Montreal ITF,Xu A.,Grubor A.,2,0,6-4 6-2,1.67,2.09
2025-03-12,Montreal ITF,Appleton E. (1),Mahendran K.,2,1,6-2 3-6 6-3,1.09,6.18
2025-03-12,Sharm El Sheikh 7 ITF,Vrancken Peeters A. (5),Moon J.,2,0,6-1 6-1,1.07,7.30
2025-03-12,Sharm El Sheikh 7 ITF,Allen V.,Daley D.,2,0,6-4 6-0,1.52,2.39
2025-03-12,Sharm El Sheikh 7 ITF,Ceuca A.,Dittmann G.,1,0,6-0 1-0,2.44,1.49
2025-03-12,Sharm El Sheikh 7 ITF,Pawlikowska Z. (3),Novikova T.,2,0,6-0 6-0,1.02,10.90
2025-03-12,Sharm El Sheikh 7 ITF,Saner J.,Zvereva V.,2,1,4-6 6-2 6-4,1.22,3.83
2025-03-12,Sharm El Sheikh 7 ITF,Boyden M.,Jovanovic M.,2,1,3-6 6-2 6-1,2.02,1.72
2025-03-12,Sharm El Sheikh 7 ITF,Burdina E. (8),Lekomtseva U.,2,0,6-1 6-1,1.14,5.00
2025-03-12,Sharm El Sheikh 7 ITF,Serban I.,Ansari C.,2,0,6-2 6-1,3.74,1.23
2025-03-12,Sharm El Sheikh 7 ITF,Samardzic A.,Fiadosik K.,2,0,6-1 6-0,1.06,7.32
2025-03-12,Sharm El Sheikh 7 ITF,Hageman M.,Moneva Y.,2,0,6-2 6-1,1.03,10.50
2025-03-12,Sharm El Sheikh 7 ITF,Siskova A. (4),Dapkute I.,2,0,6-0 6-2,1.05,8.75
2025-03-12,Sharm El Sheikh 7 ITF,Murta I.,Ganz F. (6),2,0,6-2 6-4,1.49,2.48
2025-03-12,Sharm El Sheikh 7 ITF,Steiner V.,Shapatava S. (2),2,1,3-6 6-3 6-2,2.97,1.34
2025-03-12,Sharm El Sheikh 7 ITF,Kardava Z. (7),Cadar E.,2,1,4-6 7-5 6-3,2.57,1.45
2025-03-12,Sharm El Sheikh 7 ITF,Arifullina A.,Blomqvist C.,2,1,6-3 3-6 7-5,2.63,1.43
2025-03-12,Sharm El Sheikh 7 ITF,Shinikova I. (1),Praefke P.,2,0,6-3 6-0,1.06,8.04
2025-03-12,UTR Pro Match Series,Larke Z.,Starastsenka K.,2,1,4-6 6-1 6-3,1.34,2.90
2025-03-12,UTR Pro Match Series,Rolls K.,Bowman A.,2,0,6-2 6-3,1.30,3.00
2025-03-12,UTR Pro Match Series,Fossa Huergo N.,Ackman A.,2,0,6-3 6-1,1.03,7.50
2025-03-13,Indian Wells,Keys M. (5),Bencic B.,2,0,6-1 6-1,1.76,2.08
2025-03-13,Indian Wells,Andreeva M. (9),Svitolina E. (23),2,0,7-5 6-3,1.39,2.99
2025-03-13,Indian Wells,Swiatek I. (2),Zheng Q. (8),2,0,6-3 6-3,1.19,4.63
2025-03-13,Indian Wells,Samsonova L. (24),Paolini J. (6),2,0,6-0 6-4,1.89,1.91
2025-03-13,Szekesfehervar ITF,Bejlek S. (5),Noha Akugue N.,2,0,6-1 6-4,1.22,3.81
2025-03-13,Szekesfehervar ITF,Bulgaru M.,Udvardy L.,2,0,6-4 6-3,1.40,2.75
2025-03-13,Szekesfehervar ITF,Kulambayeva Z.,Buyukakcay C.,2,0,7-5 6-4,1.83,1.85
2025-03-13,Szekesfehervar ITF,Paquet C. (2),Quevedo K.,2,0,6-2 6-4,1.81,1.92
2025-03-13,Szekesfehervar ITF,Toth A.,Galfi D. (8),2,0,6-4 7-64,1.94,1.79
2025-03-13,Szekesfehervar ITF,Kraus S.,Rus A. (1),2,0,6-1 6-0,1.82,1.88
2025-03-13,Szekesfehervar ITF,Waltert S. (7),Jakupovic D.,2,0,6-3 7-5,1.18,4.34
2025-03-13,Szekesfehervar ITF,Sobolieva A.,Lukas T.,2,1,7-66 66-7 6-4,1.80,1.91
2025-03-13,Targu Mures ITF,Hontama M. (5),Lee G.,2,1,1-6 6-0 6-1,1.21,3.98
2025-03-13,Targu Mures ITF,Hon P. (3),Bartone K.,2,0,6-4 6-3,1.33,3.14
2025-03-13,Targu Mures ITF,Von Deichmann K. (4),Mikulskyte J.,2,0,6-2 6-1,1.68,2.07
2025-03-13,Targu Mures ITF,Hartono A. (6),Ristic M.,2,0,6-1 6-4,1.73,1.99
2025-03-13,Targu Mures ITF,Rosatello C.,Diyas Z.,2,1,6-2 1-6 6-0,2.05,1.69
2025-03-13,Targu Mures ITF,Stojanovic N.,Falei A.,2,0,6-4 6-1,1.42,2.66
2025-03-13,Targu Mures ITF,Avdeeva J.,Radwanska U.,2,1,2-6 6-4 7-66,1.49,2.47
2025-03-13,Targu Mures ITF,Miyazaki Y. (8),Preston T.,2,1,6-3 65-7 6-0,1.48,2.54
2025-03-13,Kyoto 2 ITF,Sakatsume H. (8),Matsuda R.,2,0,6-3 6-4,1.12,4.98
2025-03-13,Kyoto 2 ITF,Saito S. (2),Akita S.,2,0,6-3 6-2,1.16,4.59
2025-03-13,Kyoto 2 ITF,Zhang Y.,Wang M.,2,1,7-5 68-7 6-4,2.32,1.55
